tourney_name,surface,tourney_level,winner_id,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_hand,loser_ht,loser_ioc,loser_age,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
Pune,Hard,A,124079,R,185.0,ESP,25.6,106368,R,188.0,IND,28.1,3,R32,148.0,2.0,5.0,103.0,70.0,49.0,16.0,15.0,8.0,11.0,11.0,6.0,92.0,42.0,33.0,23.0,15.0,3.0,7.0
Pune,Hard,A,126646,R,188.0,NED,25.6,105430,R,175.0,MDA,33.1,3,R32,86.0,14.0,0.0,58.0,38.0,29.0,14.0,10.0,2.0,2.0,2.0,4.0,60.0,37.0,28.0,10.0,10.0,1.0,3.0
Pune,Hard,A,106234,R,185.0,RUS,29.3,104665,R,180.0,ESP,36.9,3,R32,63.0,5.0,1.0,40.0,26.0,23.0,9.0,8.0,0.0,0.0,1.0,2.0,47.0,34.0,17.0,4.0,8.0,3.0,7.0
Pune,Hard,A,105936,R,185.0,SRB,30.8,111576,R,178.0,IND,25.3,3,R32,144.0,8.0,1.0,89.0,58.0,47.0,17.0,15.0,2.0,3.0,3.0,2.0,96.0,70.0,48.0,15.0,15.0,5.0,7.0
Pune,Hard,A,111581,R,188.0,USA,24.9,211768,U,186.5462915601023,IND,27.10385519511048,3,R32,88.0,3.0,1.0,49.0,29.0,22.0,12.0,9.0,2.0,3.0,0.0,0.0,59.0,37.0,21.0,10.0,9.0,6.0,10.0
Pune,Hard,A,126127,R,185.0,FRA,26.5,202358,R,175.0,TPE,21.4,3,R32,61.0,2.0,0.0,39.0,21.0,18.0,14.0,8.0,0.0,0.0,2.0,1.0,45.0,31.0,16.0,4.0,7.0,1.0,5.0
Pune,Hard,A,111513,R,188.0,SRB,27.5,144684,L,178.0,SVK,25.0,3,R32,64.0,12.0,0.0,41.0,26.0,23.0,13.0,9.0,0.0,0.0,2.0,2.0,55.0,33.0,21.0,11.0,9.0,2.0,5.0
Pune,Hard,A,109739,L,191.0,GER,27.5,111200,R,183.0,SWE,26.7,3,R32,112.0,12.0,1.0,65.0,41.0,33.0,13.0,13.0,0.0,2.0,5.0,2.0,84.0,47.0,30.0,19.0,13.0,2.0,6.0
Pune,Hard,A,207925,R,187.36942675159236,ITA,20.6,124154,R,185.0,IND,25.9,3,R32,98.0,6.0,2.0,65.0,36.0,29.0,12.0,11.0,6.0,9.0,1.0,1.0,67.0,44.0,27.0,7.0,11.0,5.0,10.0
Auckland,Hard,A,104755,R,185.0,FRA,36.5,111815,L,188.0,GBR,27.3,3,F,147.0,3.0,2.0,88.0,44.0,36.0,21.0,15.0,6.0,9.0,8.0,2.0,86.0,52.0,36.0,17.0,15.0,4.0,8.0
Auckland,Hard,A,111815,L,188.0,GBR,27.3,202385,R,188.0,USA,22.2,3,SF,98.0,3.0,0.0,48.0,31.0,27.0,11.0,10.0,3.0,4.0,4.0,0.0,73.0,43.0,26.0,14.0,9.0,6.0,9.0
Auckland,Hard,A,106005,R,180.0,FRA,30.6,111513,R,188.0,SRB,27.6,3,QF,166.0,5.0,1.0,118.0,77.0,54.0,19.0,16.0,14.0,18.0,8.0,3.0,109.0,61.0,47.0,21.0,16.0,2.0,5.0
Auckland,Hard,A,104755,R,185.0,FRA,36.5,105676,R,180.0,BEL,32.0,3,QF,94.0,6.0,3.0,61.0,37.0,26.0,10.0,11.0,0.0,4.0,8.0,2.0,64.0,37.0,20.0,9.0,10.0,7.0,13.0
Auckland,Hard,A,202385,R,188.0,USA,22.2,111460,R,191.0,FRA,26.2,3,QF,114.0,2.0,2.0,82.0,49.0,37.0,18.0,12.0,3.0,5.0,13.0,3.0,75.0,43.0,33.0,16.0,12.0,1.0,3.0
Auckland,Hard,A,111815,L,188.0,GBR,27.3,106218,R,180.0,USA,29.4,3,QF,123.0,5.0,4.0,88.0,64.0,45.0,12.0,13.0,5.0,6.0,6.0,0.0,80.0,53.0,29.0,14.0,14.0,1.0,7.0
Auckland,Hard,A,111513,R,188.0,SRB,27.6,134770,R,183.0,NOR,24.0,3,R16,127.0,18.0,1.0,98.0,67.0,49.0,21.0,15.0,6.0,7.0,10.0,4.0,91.0,62.0,49.0,16.0,15.0,3.0,4.0
Auckland,Hard,A,106005,R,180.0,FRA,30.6,106296,R,183.0,FRA,28.8,3,R16,123.0,4.0,6.0,91.0,59.0,43.0,10.0,15.0,2.0,7.0,7.0,0.0,92.0,64.0,42.0,17.0,16.0,4.0,8.0
Auckland,Hard,A,104755,R,185.0,FRA,36.5,105311,R,185.0,POR,33.7,3,R16,97.0,7.0,1.0,60.0,35.0,29.0,16.0,10.0,2.0,2.0,1.0,4.0,65.0,42.0,29.0,10.0,10.0,3.0,5.0
Auckland,Hard,A,105676,R,180.0,BEL,32.0,111153,R,201.0,USA,26.6,3,R16,80.0,7.0,1.0,59.0,43.0,35.0,6.0,9.0,6.0,6.0,12.0,3.0,63.0,45.0,31.0,5.0,9.0,6.0,9.0
Auckland,Hard,A,111460,R,191.0,FRA,26.2,210097,L,186.5462915601023,USA,20.2,3,R16,67.0,10.0,2.0,42.0,32.0,30.0,6.0,9.0,0.0,0.0,8.0,7.0,54.0,35.0,23.0,8.0,8.0,4.0,7.0
Auckland,Hard,A,202385,R,188.0,USA,22.2,106043,R,170.0,ARG,30.3,3,R16,48.0,0.0,0.0,26.0,15.0,11.0,7.0,4.0,0.0,0.0,0.0,1.0,22.0,17.0,8.0,2.0,3.0,2.0,4.0
Auckland,Hard,A,106218,R,180.0,USA,29.4,200670,R,183.0,USA,24.0,3,R16,94.0,3.0,1.0,52.0,37.0,31.0,11.0,10.0,2.0,2.0,7.0,1.0,76.0,47.0,30.0,16.0,10.0,7.0,9.0
Auckland,Hard,A,111815,L,188.0,GBR,27.3,208103,R,185.0,CZE,21.1,3,R16,165.0,4.0,1.0,98.0,64.0,42.0,27.0,16.0,3.0,4.0,6.0,0.0,102.0,68.0,47.0,16.0,15.0,8.0,11.0
Auckland,Hard,A,111513,R,188.0,SRB,27.6,144719,R,183.0,ESP,25.6,3,R32,145.0,7.0,4.0,104.0,66.0,42.0,18.0,14.0,6.0,11.0,4.0,5.0,89.0,53.0,35.0,15.0,14.0,3.0,9.0
Auckland,Hard,A,106005,R,180.0,FRA,30.6,106398,R,185.0,ARG,27.7,3,R32,70.0,7.0,1.0,41.0,30.0,24.0,5.0,8.0,1.0,2.0,1.0,0.0,53.0,34.0,18.0,7.0,8.0,7.0,12.0
Auckland,Hard,A,106296,R,183.0,FRA,28.8,104545,R,206.0,USA,37.7,3,R32,138.0,10.0,2.0,101.0,62.0,52.0,27.0,17.0,0.0,0.0,28.0,2.0,109.0,73.0,53.0,21.0,16.0,2.0,3.0
Auckland,Hard,A,104755,R,185.0,FRA,36.5,208485,R,186.5462915601023,NZL,26.0,3,R32,80.0,5.0,0.0,35.0,24.0,22.0,10.0,8.0,0.0,0.0,8.0,4.0,67.0,42.0,25.0,9.0,8.0,4.0,8.0
Auckland,Hard,A,111153,R,201.0,USA,26.6,200005,L,188.0,FRA,24.5,3,R32,119.0,6.0,0.0,91.0,64.0,50.0,16.0,12.0,6.0,6.0,9.0,4.0,83.0,51.0,43.0,18.0,12.0,4.0,4.0
Auckland,Hard,A,105676,R,180.0,BEL,32.0,122330,R,196.0,KAZ,25.5,3,R32,73.0,1.0,0.0,53.0,32.0,23.0,10.0,9.0,4.0,7.0,6.0,6.0,62.0,35.0,21.0,8.0,10.0,0.0,6.0
Auckland,Hard,A,210097,L,187.36942675159236,USA,20.2,202104,R,170.0,ARG,22.0,3,R32,82.0,9.0,1.0,51.0,34.0,28.0,12.0,9.0,2.0,2.0,2.0,3.0,67.0,49.0,26.0,11.0,10.0,7.0,10.0
Auckland,Hard,A,111460,R,191.0,FRA,26.2,144684,L,178.0,SVK,25.1,3,R32,53.0,20.0,0.0,53.0,34.0,32.0,9.0,10.0,1.0,1.0,5.0,5.0,44.0,28.0,21.0,10.0,9.0,1.0,3.0
Auckland,Hard,A,202385,R,188.0,USA,22.2,104926,R,178.0,ITA,35.6,3,R32,133.0,6.0,3.0,95.0,54.0,38.0,23.0,14.0,6.0,8.0,4.0,12.0,93.0,49.0,34.0,19.0,14.0,8.0,14.0
Auckland,Hard,A,200670,R,183.0,USA,24.0,105173,L,183.0,FRA,34.5,3,R32,109.0,7.0,1.0,72.0,51.0,35.0,12.0,11.0,2.0,4.0,7.0,2.0,71.0,41.0,27.0,16.0,11.0,5.0,8.0
Auckland,Hard,A,106218,R,180.0,USA,29.4,105948,R,180.0,ARG,30.8,3,R32,157.0,3.0,1.0,121.0,86.0,49.0,20.0,17.0,5.0,10.0,3.0,4.0,115.0,69.0,43.0,17.0,17.0,7.0,14.0
Auckland,Hard,A,208103,R,185.0,CZE,21.1,106329,L,183.0,BRA,28.6,3,R32,88.0,5.0,1.0,58.0,35.0,29.0,16.0,11.0,1.0,1.0,7.0,0.0,65.0,39.0,30.0,9.0,10.0,6.0,8.0
Adelaide 2,Hard,A,126952,R,180.0,KOR,25.1,105138,R,183.0,ESP,34.7,3,F,162.0,11.0,2.0,98.0,53.0,42.0,23.0,15.0,4.0,7.0,5.0,2.0,101.0,60.0,45.0,18.0,16.0,4.0,7.0
Adelaide 2,Hard,A,105138,R,183.0,ESP,34.7,106423,R,196.0,AUS,26.7,3,SF,154.0,7.0,1.0,107.0,70.0,52.0,20.0,15.0,11.0,12.0,20.0,1.0,77.0,46.0,39.0,22.0,15.0,0.0,1.0
Adelaide 2,Hard,A,126952,R,180.0,KOR,25.1,207733,L,191.0,GBR,21.0,3,SF,165.0,13.0,5.0,109.0,62.0,50.0,26.0,16.0,9.0,10.0,18.0,6.0,109.0,62.0,50.0,22.0,17.0,2.0,5.0
Adelaide 2,Hard,A,106423,R,196.0,AUS,26.7,200175,R,183.0,SRB,23.3,3,QF,130.0,22.0,3.0,84.0,56.0,48.0,18.0,15.0,2.0,2.0,3.0,3.0,93.0,56.0,42.0,17.0,13.0,7.0,10.0
Adelaide 2,Hard,A,105138,R,183.0,ESP,34.7,200221,R,183.0,ESP,23.5,3,QF,82.0,6.0,0.0,42.0,32.0,25.0,8.0,8.0,0.0,0.0,2.0,3.0,66.0,35.0,21.0,13.0,9.0,7.0,11.0
Adelaide 2,Hard,A,207733,L,191.0,GBR,21.0,111575,R,198.0,RUS,26.6,3,QF,105.0,10.0,3.0,68.0,44.0,35.0,13.0,11.0,1.0,2.0,8.0,3.0,75.0,48.0,36.0,11.0,11.0,4.0,6.0
Adelaide 2,Hard,A,126952,R,180.0,KOR,25.1,144707,R,183.0,SWE,24.3,3,QF,60.0,5.0,2.0,46.0,27.0,20.0,11.0,7.0,4.0,5.0,1.0,3.0,40.0,32.0,10.0,2.0,8.0,1.0,7.0
Adelaide 2,Hard,A,106423,R,196.0,AUS,26.7,126094,R,188.0,RUS,25.2,3,R16,117.0,17.0,1.0,70.0,44.0,38.0,16.0,14.0,0.0,1.0,10.0,4.0,90.0,55.0,42.0,15.0,14.0,3.0,5.0
Adelaide 2,Hard,A,200175,R,183.0,SRB,23.3,106186,R,178.0,AUS,29.6,3,R16,154.0,14.0,1.0,92.0,54.0,43.0,23.0,17.0,1.0,4.0,19.0,3.0,113.0,72.0,50.0,22.0,17.0,5.0,8.0
Adelaide 2,Hard,A,105138,R,183.0,ESP,34.7,104898,R,190.0,NED,35.7,3,R16,118.0,11.0,2.0,83.0,55.0,40.0,16.0,14.0,3.0,5.0,6.0,1.0,98.0,51.0,35.0,24.0,13.0,10.0,13.0
Adelaide 2,Hard,A,200221,R,183.0,ESP,23.5,105357,R,183.0,AUS,33.5,3,R16,74.0,4.0,1.0,53.0,35.0,26.0,13.0,9.0,2.0,3.0,1.0,4.0,52.0,29.0,18.0,10.0,9.0,6.0,10.0
Adelaide 2,Hard,A,207733,L,191.0,GBR,21.0,126205,R,185.0,USA,25.6,3,R16,91.0,10.0,1.0,57.0,33.0,29.0,13.0,10.0,3.0,4.0,5.0,1.0,58.0,34.0,23.0,12.0,10.0,2.0,5.0
Adelaide 2,Hard,A,111575,R,198.0,RUS,26.6,144817,L,196.0,SUI,26.5,3,R16,79.0,5.0,1.0,54.0,35.0,29.0,11.0,10.0,1.0,2.0,2.0,2.0,56.0,34.0,25.0,10.0,10.0,3.0,6.0
Adelaide 2,Hard,A,144707,R,183.0,SWE,24.3,111456,R,178.0,USA,27.7,3,R16,180.0,4.0,8.0,136.0,99.0,64.0,12.0,16.0,14.0,20.0,5.0,7.0,100.0,62.0,36.0,18.0,14.0,11.0,16.0
Adelaide 2,Hard,A,126952,R,180.0,KOR,25.1,105807,R,188.0,ESP,31.4,3,R16,140.0,11.0,3.0,88.0,57.0,44.0,16.0,14.0,5.0,7.0,10.0,6.0,107.0,65.0,44.0,22.0,15.0,4.0,7.0
Adelaide 2,Hard,A,106423,R,196.0,AUS,26.7,200615,R,196.0,AUS,23.4,3,R32,164.0,11.0,2.0,101.0,67.0,50.0,18.0,15.0,5.0,6.0,11.0,8.0,99.0,51.0,41.0,17.0,15.0,4.0,9.0
Adelaide 2,Hard,A,106186,R,178.0,AUS,29.6,144869,R,196.0,ARG,23.4,3,R32,130.0,10.0,1.0,78.0,57.0,47.0,12.0,12.0,5.0,5.0,10.0,1.0,70.0,43.0,34.0,17.0,12.0,1.0,2.0
Adelaide 2,Hard,A,200175,R,183.0,SRB,23.3,106378,R,188.0,GBR,28.0,3,R32,84.0,7.0,2.0,60.0,39.0,35.0,11.0,11.0,2.0,2.0,11.0,6.0,64.0,35.0,27.0,15.0,11.0,0.0,2.0
Adelaide 2,Hard,A,104898,R,190.0,NED,35.7,126127,R,185.0,FRA,26.5,3,R32,130.0,13.0,2.0,100.0,57.0,42.0,23.0,16.0,1.0,5.0,16.0,3.0,115.0,63.0,44.0,28.0,17.0,3.0,6.0
Adelaide 2,Hard,A,105357,R,183.0,AUS,33.5,105077,L,188.0,ESP,34.9,3,R32,166.0,7.0,1.0,109.0,77.0,53.0,15.0,16.0,3.0,6.0,7.0,0.0,93.0,68.0,43.0,18.0,15.0,6.0,9.0
Adelaide 2,Hard,A,200221,R,183.0,ESP,23.5,206909,R,185.0,USA,21.4,3,R32,95.0,4.0,1.0,70.0,45.0,37.0,15.0,10.0,5.0,5.0,6.0,3.0,65.0,40.0,32.0,10.0,10.0,1.0,3.0
Adelaide 2,Hard,A,126205,R,185.0,USA,25.6,106331,R,183.0,AUS,28.6,3,R32,88.0,6.0,0.0,57.0,39.0,32.0,14.0,11.0,1.0,1.0,7.0,1.0,66.0,41.0,32.0,10.0,11.0,3.0,5.0
Adelaide 2,Hard,A,207733,L,191.0,GBR,21.0,132283,R,191.0,ITA,27.6,3,R32,82.0,2.0,1.0,44.0,27.0,21.0,12.0,9.0,3.0,4.0,2.0,1.0,50.0,26.0,14.0,11.0,9.0,4.0,8.0
Adelaide 2,Hard,A,144817,L,196.0,SUI,26.5,126239,R,196.0,FRA,27.4,3,R32,149.0,11.0,3.0,96.0,64.0,54.0,16.0,16.0,1.0,2.0,11.0,7.0,111.0,66.0,52.0,22.0,16.0,6.0,7.0
Adelaide 2,Hard,A,111456,R,178.0,USA,27.7,105554,R,175.0,GBR,32.6,3,R32,108.0,8.0,2.0,73.0,40.0,29.0,17.0,12.0,1.0,4.0,2.0,3.0,78.0,52.0,31.0,10.0,12.0,3.0,8.0
Adelaide 2,Hard,A,144707,R,183.0,SWE,24.3,200325,R,188.0,FIN,23.7,3,R32,143.0,1.0,3.0,83.0,56.0,41.0,17.0,15.0,1.0,3.0,4.0,2.0,101.0,72.0,49.0,13.0,14.0,5.0,8.0
Adelaide 2,Hard,A,126952,R,180.0,KOR,25.1,207830,R,183.0,CZE,22.2,3,R32,101.0,6.0,3.0,82.0,44.0,35.0,14.0,10.0,9.0,11.0,5.0,2.0,68.0,42.0,27.0,10.0,10.0,6.0,10.0
Australian Open,Hard,G,104745,L,185.0,ESP,36.6,207733,L,191.0,GBR,21.0,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0
Australian Open,Hard,G,111456,R,178.0,USA,27.7,206909,R,185.0,USA,21.4,5,R128,242.0,14.0,4.0,156.0,104.0,81.0,31.0,27.0,1.0,5.0,19.0,9.0,177.0,120.0,98.0,24.0,26.0,4.0,7.0
Australian Open,Hard,G,207494,R,187.36942675159236,CZE,20.2,144719,R,183.0,ESP,25.7,5,R128,136.0,0.0,4.0,69.0,48.0,37.0,12.0,13.0,4.0,5.0,7.0,6.0,102.0,65.0,40.0,10.0,12.0,11.0,18.0
Australian Open,Hard,G,106415,L,170.0,JPN,27.3,144707,R,183.0,SWE,24.3,5,R128,138.0,1.0,1.0,86.0,55.0,40.0,19.0,15.0,3.0,5.0,6.0,3.0,90.0,66.0,41.0,12.0,15.0,6.0,12.0
Australian Open,Hard,G,111575,R,198.0,RUS,26.6,126523,R,185.0,ESP,26.0,5,R128,122.0,11.0,1.0,90.0,68.0,50.0,14.0,13.0,6.0,7.0,1.0,1.0,91.0,56.0,33.0,12.0,13.0,6.0,12.0
Australian Open,Hard,G,106186,R,178.0,AUS,29.6,202104,R,170.0,ARG,22.0,5,R128,136.0,6.0,2.0,86.0,53.0,45.0,19.0,15.0,3.0,3.0,0.0,3.0,80.0,61.0,40.0,11.0,15.0,0.0,3.0
Australian Open,Hard,G,209992,L,187.36942675159236,CHN,17.9,106214,R,196.0,GER,29.5,5,R128,176.0,3.0,0.0,128.0,92.0,72.0,21.0,21.0,2.0,2.0,19.0,7.0,129.0,84.0,67.0,19.0,21.0,9.0,13.0
Australian Open,Hard,G,126207,R,188.0,USA,24.9,127157,R,191.0,GER,24.3,5,R128,199.0,24.0,3.0,129.0,81.0,68.0,31.0,21.0,7.0,8.0,17.0,2.0,154.0,93.0,65.0,33.0,21.0,12.0,16.0
Australian Open,Hard,G,128034,R,196.0,POL,25.9,124079,R,185.0,ESP,25.7,5,R128,109.0,24.0,1.0,70.0,51.0,46.0,14.0,14.0,0.0,0.0,0.0,4.0,84.0,61.0,38.0,10.0,14.0,0.0,4.0
Australian Open,Hard,G,132283,R,191.0,ITA,27.6,132686,R,185.0,POR,25.9,5,R128,197.0,16.0,4.0,129.0,94.0,79.0,19.0,20.0,4.0,4.0,0.0,2.0,128.0,89.0,56.0,30.0,20.0,4.0,7.0
Australian Open,Hard,G,106121,R,191.0,JPN,29.9,124014,R,185.0,MEX,26.5,5,R128,194.0,15.0,3.0,122.0,77.0,56.0,26.0,19.0,5.0,7.0,11.0,3.0,124.0,78.0,54.0,23.0,19.0,6.0,11.0
Australian Open,Hard,G,133430,L,185.0,CAN,23.7,105583,R,180.0,SRB,32.5,5,R128,143.0,16.0,7.0,111.0,62.0,51.0,25.0,19.0,3.0,5.0,5.0,2.0,102.0,76.0,52.0,13.0,18.0,7.0,12.0
Australian Open,Hard,G,200624,R,196.0,USA,22.5,106426,R,185.0,CHI,26.6,5,R128,154.0,16.0,5.0,105.0,61.0,46.0,25.0,17.0,10.0,13.0,5.0,2.0,103.0,53.0,35.0,27.0,17.0,4.0,9.0
Australian Open,Hard,G,133297,R,180.0,JPN,24.7,126239,R,196.0,FRA,27.4,5,R128,103.0,10.0,4.0,72.0,47.0,40.0,13.0,13.0,0.0,0.0,8.0,4.0,76.0,47.0,31.0,13.0,13.0,8.0,13.0
Australian Open,Hard,G,105357,R,183.0,AUS,33.5,144817,L,196.0,SUI,26.5,5,R128,245.0,9.0,3.0,171.0,116.0,90.0,30.0,27.0,4.0,5.0,20.0,1.0,170.0,105.0,75.0,38.0,26.0,6.0,11.0
Australian Open,Hard,G,106421,R,198.0,RUS,26.9,106218,R,180.0,USA,29.4,5,R128,96.0,9.0,4.0,73.0,51.0,40.0,13.0,11.0,6.0,6.0,1.0,0.0,69.0,46.0,21.0,10.0,10.0,6.0,13.0
Australian Open,Hard,G,126774,R,193.0,GRE,24.4,111460,R,191.0,FRA,26.2,5,R128,120.0,17.0,6.0,95.0,61.0,51.0,17.0,16.0,7.0,9.0,9.0,6.0,90.0,57.0,46.0,10.0,15.0,3.0,7.0
Australian Open,Hard,G,208014,U,187.36942675159236,AUS,21.8,105870,R,193.0,GER,31.1,5,R128,265.0,15.0,6.0,191.0,121.0,90.0,33.0,25.0,12.0,15.0,21.0,2.0,152.0,98.0,73.0,27.0,25.0,8.0,11.0
Australian Open,Hard,G,134868,R,188.0,NED,26.5,200303,R,191.0,RUS,24.1,5,R128,129.0,13.0,3.0,97.0,61.0,52.0,21.0,15.0,1.0,1.0,6.0,3.0,90.0,62.0,44.0,16.0,15.0,6.0,8.0
Australian Open,Hard,G,122298,R,188.0,NED,27.2,125802,R,193.0,BLR,28.8,5,R128,212.0,11.0,6.0,168.0,111.0,71.0,28.0,20.0,17.0,21.0,6.0,3.0,125.0,78.0,53.0,22.0,19.0,8.0,14.0
Australian Open,Hard,G,144750,R,193.0,RSA,25.8,207518,R,185.0,ITA,20.8,5,R128,228.0,17.0,5.0,173.0,106.0,80.0,30.0,25.0,7.0,11.0,7.0,2.0,144.0,92.0,62.0,31.0,24.0,3.0,9.0
Australian Open,Hard,G,105916,R,188.0,HUN,30.9,105948,R,180.0,ARG,30.8,5,R128,257.0,9.0,4.0,162.0,95.0,66.0,32.0,25.0,13.0,20.0,1.0,4.0,168.0,121.0,77.0,21.0,25.0,11.0,18.0
Australian Open,Hard,G,144869,R,196.0,ARG,23.4,106296,R,183.0,FRA,28.9,5,R128,176.0,10.0,1.0,104.0,71.0,56.0,19.0,19.0,2.0,4.0,7.0,3.0,126.0,70.0,49.0,31.0,19.0,12.0,16.0
Australian Open,Hard,G,206173,R,188.0,ITA,21.4,106378,R,188.0,GBR,28.0,5,R128,116.0,6.0,2.0,82.0,54.0,44.0,12.0,12.0,5.0,6.0,2.0,2.0,81.0,45.0,24.0,13.0,12.0,3.0,10.0
Australian Open,Hard,G,111815,L,188.0,GBR,27.4,209414,R,186.5462915601023,FRA,18.6,5,R128,142.0,6.0,2.0,96.0,67.0,47.0,13.0,14.0,5.0,8.0,1.0,4.0,80.0,41.0,25.0,15.0,13.0,8.0,15.0
Australian Open,Hard,G,106005,R,180.0,FRA,30.6,106329,L,183.0,BRA,28.6,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0
Australian Open,Hard,G,111153,R,201.0,USA,26.6,126952,R,180.0,KOR,25.1,5,R128,188.0,42.0,5.0,155.0,109.0,83.0,25.0,25.0,3.0,4.0,10.0,6.0,138.0,84.0,66.0,31.0,25.0,3.0,6.0
Australian Open,Hard,G,208103,R,185.0,CZE,21.1,106432,R,188.0,CRO,26.1,5,R128,133.0,7.0,3.0,83.0,54.0,43.0,17.0,14.0,6.0,7.0,3.0,0.0,84.0,58.0,36.0,10.0,13.0,4.0,9.0
Australian Open,Hard,G,202103,R,185.0,ARG,24.4,105550,L,185.0,ARG,32.6,5,R128,126.0,6.0,3.0,95.0,64.0,48.0,16.0,15.0,4.0,5.0,0.0,0.0,85.0,58.0,36.0,14.0,14.0,2.0,7.0
Australian Open,Hard,G,144895,L,178.0,FRA,23.7,200059,R,183.0,CHN,23.2,5,R128,254.0,2.0,3.0,168.0,128.0,82.0,22.0,26.0,5.0,10.0,3.0,2.0,164.0,107.0,69.0,27.0,26.0,12.0,19.0
Australian Open,Hard,G,144684,L,178.0,SVK,25.1,104527,R,183.0,SUI,37.8,5,R128,262.0,7.0,4.0,154.0,90.0,52.0,37.0,25.0,7.0,16.0,16.0,4.0,172.0,99.0,72.0,23.0,25.0,14.0,23.0
Australian Open,Hard,G,200000,R,193.0,CAN,22.4,105577,R,193.0,CAN,32.5,5,R128,238.0,13.0,7.0,130.0,78.0,59.0,26.0,20.0,1.0,5.0,14.0,7.0,147.0,95.0,66.0,26.0,20.0,9.0,12.0
Australian Open,Hard,G,126094,R,188.0,RUS,25.2,106233,R,185.0,AUT,29.3,5,R128,130.0,7.0,3.0,88.0,59.0,48.0,13.0,14.0,2.0,2.0,4.0,0.0,88.0,52.0,30.0,21.0,13.0,12.0,16.0
Australian Open,Hard,G,200325,R,188.0,FIN,23.7,126845,R,185.0,AUS,24.7,5,R128,221.0,10.0,4.0,140.0,95.0,70.0,26.0,21.0,6.0,8.0,21.0,5.0,141.0,89.0,71.0,16.0,20.0,8.0,11.0
Australian Open,Hard,G,104871,R,188.0,FRA,35.9,123755,R,191.0,COL,26.5,5,R128,199.0,7.0,14.0,157.0,96.0,65.0,26.0,18.0,21.0,26.0,2.0,4.0,122.0,73.0,45.0,22.0,18.0,10.0,17.0
Australian Open,Hard,G,105554,R,175.0,GBR,32.6,105487,L,183.0,ARG,32.8,5,R128,209.0,5.0,6.0,109.0,70.0,52.0,24.0,20.0,3.0,6.0,11.0,3.0,137.0,93.0,58.0,22.0,20.0,5.0,10.0
Australian Open,Hard,G,106045,R,180.0,USA,30.4,126128,R,185.0,RUS,25.4,5,R128,182.0,12.0,2.0,116.0,72.0,58.0,22.0,21.0,4.0,7.0,16.0,5.0,128.0,76.0,56.0,26.0,21.0,2.0,7.0
Australian Open,Hard,G,200005,L,188.0,FRA,24.5,104755,R,185.0,FRA,36.5,5,R128,118.0,12.0,3.0,84.0,53.0,42.0,17.0,14.0,3.0,4.0,2.0,1.0,80.0,48.0,29.0,15.0,14.0,8.0,13.0
Australian Open,Hard,G,202195,R,198.0,USA,25.6,105077,L,188.0,ESP,34.9,5,R128,203.0,34.0,11.0,120.0,77.0,65.0,27.0,21.0,3.0,4.0,5.0,3.0,124.0,77.0,58.0,29.0,21.0,5.0,7.0
Australian Open,Hard,G,208029,R,185.0,DEN,19.7,105936,R,185.0,SRB,30.8,5,R128,123.0,11.0,4.0,83.0,56.0,40.0,14.0,14.0,6.0,8.0,4.0,3.0,94.0,62.0,40.0,10.0,13.0,6.0,13.0
Australian Open,Hard,G,105807,R,188.0,ESP,31.5,106398,R,185.0,ARG,27.7,5,R128,128.0,15.0,3.0,93.0,59.0,53.0,22.0,16.0,2.0,2.0,12.0,1.0,97.0,59.0,48.0,18.0,15.0,4.0,6.0
Australian Open,Hard,G,126127,R,185.0,FRA,26.6,208233,L,186.5462915601023,ITA,21.6,5,R128,196.0,15.0,3.0,149.0,88.0,65.0,34.0,21.0,12.0,15.0,9.0,7.0,122.0,72.0,58.0,24.0,20.0,3.0,7.0
Australian Open,Hard,G,105173,L,183.0,FRA,34.5,104545,R,206.0,USA,37.7,5,R128,183.0,14.0,4.0,119.0,76.0,70.0,24.0,20.0,3.0,3.0,21.0,2.0,128.0,90.0,67.0,19.0,20.0,5.0,9.0
Australian Open,Hard,G,200282,R,183.0,AUS,23.9,200318,U,186.5462915601023,TPE,23.7,5,R128,121.0,8.0,1.0,63.0,35.0,30.0,20.0,13.0,1.0,1.0,3.0,2.0,102.0,74.0,43.0,10.0,12.0,8.0,14.0
Australian Open,Hard,G,105777,R,188.0,BUL,31.6,106234,R,185.0,RUS,29.3,5,R128,139.0,15.0,4.0,86.0,57.0,49.0,20.0,16.0,1.0,1.0,9.0,11.0,114.0,66.0,50.0,18.0,16.0,8.0,11.0
Australian Open,Hard,G,111513,R,188.0,SRB,27.6,200267,R,185.0,BEL,23.6,5,R128,158.0,7.0,1.0,102.0,58.0,39.0,24.0,17.0,5.0,9.0,7.0,5.0,107.0,65.0,47.0,14.0,17.0,7.0,13.0
